"","PCA1","PCA2","dep_delayed_15min"
"21998",-1.58838819634049,-0.0892056273852913,"N"
"23889",-1.91600545222344,-0.67081820810296,"N"
"23759",2.52840824198298,-0.785990490782534,"N"
"21187",0.434493477378495,-0.0440351237379949,"N"
"32230",-1.15329996750936,0.242311692290006,"N"
"5942",0.542336229573011,-0.594607436891605,"N"
"18619",1.47022633101482,-0.586525647715055,"N"
"68979",0.00443108379969255,0.0264952102699363,"N"
"59159",-0.254029075328691,-0.811468845325943,"Y"
"62908",-0.213601298024409,0.82691010181203,"Y"
"61231",1.8497017750258,0.219563303057124,"N"
"50541",-1.24963696689979,0.0177440434684596,"N"
"56320",0.399148332089929,-0.409820788714396,"N"
"81223",-0.549311063009979,0.636692804450164,"N"
"17609",-0.516500569551052,-0.1122104688151,"N"
"22163",0.955257062664164,0.614823007088921,"N"
"64168",0.780321268445747,-1.0643569439174,"N"
"62050",1.56713737351515,0.760634226738493,"N"
"50753",1.45063501949151,-2.66767124624603,"N"
"59529",0.465941167305027,0.830775683600763,"N"
"19395",-1.19913607923849,-0.178352471622343,"N"
"793",0.960765948464518,-0.674304471559313,"N"
"97794",-1.08136336156203,0.0158654409072903,"N"
"62442",-0.379711744573712,-0.525333851974952,"N"
"33750",0.337572876064529,1.49398505519453,"N"
"52815",1.74643657574439,-0.731996961691564,"N"
"7203",0.168636557280094,0.691293411337145,"Y"
"7294",-1.41548690550445,-0.244278882209536,"N"
"69467",0.143993914904121,1.68756401635491,"N"
"44024",-0.603207810268343,-0.581143683798175,"N"
"83559",0.64868809523937,-1.87166700066458,"N"
"37078",-0.764592914579286,0.248792770954352,"N"
"81739",0.15871586440662,-0.169388321031116,"N"
"52510",-1.46318973875604,-0.250060156993277,"N"
"12450",0.465835399069013,0.177186798071653,"N"
"88858",0.635511220598163,1.2198174253433,"N"
"13281",0.788057648883555,1.01972956769319,"N"
"20058",-0.0481361808173709,-0.423093872778034,"N"
"19709",0.364702646115225,0.625966253255062,"N"
"47609",2.33999942206252,-1.20373489526248,"N"
"21158",0.327849516399263,-1.43791752708327,"N"
"58967",2.44623335224897,-0.611704081654359,"N"
"84442",-0.0945043145671545,1.06437383859031,"N"
"91487",1.68086195186891,0.18635205141387,"N"
"12398",-1.57612178714449,-0.493688828840361,"Y"
"10680",-0.394493099269855,0.0985720664568727,"Y"
"77071",-0.000409585488319618,0.0759059695873881,"N"
"97162",-0.894322275829307,-1.43696620166151,"N"
"74686",-1.60675463234597,-0.48979803765655,"N"
"16045",0.612694439767955,0.336375708908219,"N"
"90202",0.00787997061734169,0.382578383023106,"N"
"79219",0.00781911810598832,0.352925842181499,"N"
"75002",-0.135895298332072,0.401557399890069,"N"
"94858",-0.306821490979384,1.15783744159068,"N"
"88560",-1.05796703455625,-0.0223875827749608,"Y"
"9797",0.143206888004491,0.461187897777286,"N"
"82887",0.398829580064178,-1.16719356718913,"Y"
"36700",1.17794610892451,0.879433611817151,"N"
"66763",0.628272093972202,0.822954402369001,"N"
"31395",-1.05909686176425,0.269933499292051,"N"
"52844",-1.13658582191889,-0.0418229934771015,"N"
"54224",0.982020270329031,0.77228283821241,"N"
"767",2.10006188596597,-2.40786827611983,"N"
"14230",-0.238687005879094,0.644002056195991,"N"
"57235",-0.66202085500022,0.380956518863684,"N"
"89270",4.05043058840264,-6.39063308389873,"N"
"68949",-0.118113625362665,0.99884296932694,"N"
"99769",0.746751565912612,-1.88950430928482,"N"
"52210",-0.131955535675631,0.153967811739355,"N"
"78544",0.816074997209385,1.30667418890874,"N"
"95409",-1.20627059874098,-1.48752127765599,"Y"
"25759",-0.163716760767404,-0.753214193122418,"Y"
"17467",0.109900301846263,1.08876235099471,"N"
"78463",0.443814917746909,0.404229693529179,"N"
"92102",-0.104892121201962,1.30058343470762,"N"
"21266",-0.679201828146857,-1.0073060135847,"N"
"94037",0.0794221963534215,1.5292852847584,"N"
"9933",-1.55927144706233,-0.109408358657555,"N"
"77317",-0.59663806126727,-0.510458610081551,"N"
"22036",-0.651158109313315,0.135357965688395,"N"
"50818",1.18779058491026,-3.2338304862124,"N"
"86546",0.539450665939072,1.49118700078484,"N"
"21031",0.646195464498972,0.0443681620064523,"N"
"71623",0.0146070677573086,1.25239638979547,"N"
"46882",-0.328950348967757,0.368790661043232,"N"
"8957",-0.164714449231679,1.04841513253124,"Y"
"40173",0.21681693801404,1.05018651953876,"N"
"9871",0.372397005463791,-0.320671336047044,"N"
"41370",-1.24735615883659,-0.436180343559741,"N"
"86759",2.12105019682016,-0.00721502870775481,"N"
"70457",1.48473761895268,0.584527459130205,"N"
"93354",1.20736190389892,0.282492003801203,"N"
"23708",0.406379347219961,1.66882840953338,"N"
"24869",1.07978208687576,0.968683615859998,"N"
"71899",0.510042982460588,0.406342433527317,"N"
"55830",-2.22830700916451,-0.652679245356237,"Y"
"47509",-0.0521712779888054,0.620909991747007,"Y"
"10235",-0.67303950150831,-1.37597173912936,"N"
"371",-0.10010680135963,-0.822766831200777,"N"
"62175",0.442649447422721,-0.0432770757763316,"N"
"33908",1.21539877735069,0.586445760555512,"Y"
"42986",0.291891504044035,1.50995303386206,"N"
"52395",0.852892770014325,-0.138558428826506,"Y"
"33299",-0.483104151943503,0.50808776734248,"N"
"90558",0.297614820951835,-0.878784429953149,"N"
"58882",-0.185197394778092,-1.34680080151801,"N"
"277",-0.623243920793243,0.131214491850695,"N"
"11287",0.261403251035337,-2.26881574097875,"Y"
"99916",-0.641419973973901,0.907082075531836,"N"
"3790",2.32406592539863,-1.98412034045793,"N"
"15320",-0.110897974608998,-1.8668011219815,"N"
"34063",0.847181620350417,-0.272500227921513,"N"
"57526",0.380013128196601,0.500716215767736,"N"
"42470",0.327849516399263,-1.43791752708327,"N"
"83466",2.66354449034014,0.8854475767203,"N"
"9729",-0.796327769163346,0.19733012415012,"N"
"33721",-0.241601262245837,-1.25771220136201,"Y"
"67669",-0.723922888342136,0.439887212870296,"Y"
"92313",-1.50055228952774,-1.47848816305768,"Y"
"24206",1.11570967297531,-1.99401321550613,"N"
"38348",-0.462216106259656,0.210865163476105,"N"
"12185",-0.104352273890546,0.479953930854499,"N"
"6047",0.638069920710423,0.0584363844655924,"N"
"7538",-0.362865460239519,0.699839705844592,"N"
"79663",0.00905210511974888,0.351692855167739,"N"
"77399",0.293844287473016,0.414547375044141,"N"
"76682",-0.497004306337568,-0.00393914061085265,"N"
"65855",-0.156936636406848,-0.94124601693603,"N"
"552",0.791580716568995,0.448680686966211,"N"
"95757",-1.76414172991937,-0.240299420688989,"N"
"85372",0.903258624296483,0.562824568721234,"N"
"33571",-0.60447267085549,0.608656910907379,"N"
"20290",0.176235582113665,0.541070098409365,"N"
"37275",0.521389939808065,0.0354634166090227,"N"
"23367",-0.502345124072845,0.765035886295501,"N"
"96900",-0.480530962362259,-0.0441831992685276,"N"
"94500",-0.201865463531353,1.12716489752506,"N"
"63249",1.71997763063629,-0.74119408860702,"N"
"26742",0.314418797991623,0.0849535736547508,"N"
"34456",-0.989589139410549,-0.417612804803219,"N"
"14099",0.333721783744864,1.42355266413179,"N"
"9216",-1.20067332880902,-0.325382188816616,"N"
"20823",0.348109044434919,-0.596488647883073,"N"
"17111",-1.03060312706862,-0.655904714662982,"N"
"42298",-1.19198156720134,-0.304360557071332,"N"
"75102",-1.721300719603,-0.315825163693618,"Y"
"46484",-0.805934926871579,-0.630980410695126,"Y"
"29867",0.0485169621685607,0.196345764042387,"N"
"16414",-1.07957342933761,0.165613814782973,"Y"
"35893",-0.0486377765823454,1.49986427292346,"N"
"78071",-0.400015027221484,-0.424804407274191,"N"
"18479",0.79548338879154,0.664657125555572,"N"
"93479",-0.259830342647083,0.576005212905097,"Y"
"22768",-0.740630369754384,0.245629601476525,"Y"
"15251",-2.06235912761461,-0.824569805576709,"N"
"5280",-0.882663230634298,-0.572080142944193,"N"
"20487",1.90670228656835,0.180390827526358,"N"
"22644",0.831672643948289,0.35807599088689,"N"
"67880",-0.444717542199814,0.790605805810765,"N"
"9127",-0.31852139615109,-1.17187804945088,"N"
"25476",-0.650384124564959,-0.450769868113276,"N"
"27602",2.07698547209849,-0.0463478053743835,"N"
"48438",-0.145192976623028,0.446511150204576,"N"
"80781",1.26356988547617,1.06123037544214,"N"
"16750",0.656794807605807,1.11533633694737,"N"
"43535",1.66030366434216,-2.84762649774369,"Y"
"3541",-0.587859076640527,0.39593492056288,"N"
"40445",0.168594249985688,0.429857857125501,"N"
"18763",0.611489270579616,-0.0100658241330768,"N"
"6656",-1.04894058413613,0.161723023599161,"N"
"63149",2.16315170439182,-0.322679755126648,"N"
"34464",0.155286683918464,0.808640161434133,"N"
"93137",0.380179748943968,1.18395764213845,"N"
"8619",0.484148807853907,1.63562903892888,"N"
"37626",-0.259343522556256,0.813225539637952,"N"
"24354",0.913485313249597,-2.40091341951612,"Y"
"20809",-1.47238947410175,-0.639019892577237,"N"
"72802",1.2194840071073,0.891379821669694,"N"
"33445",1.10501992600883,1.22572301358005,"N"
"60979",1.58166372333232,-2.99777968555165,"N"
"74113",-0.224819886170961,0.77870190325266,"N"
"64213",0.303643275323783,1.21592402572919,"N"
"28703",0.799380844153575,0.155631983193215,"N"
"43380",0.256686608995123,0.971689437198832,"N"
"9971",-1.46527205249849,-0.301461951286152,"N"
"37352",0.686540074532153,-0.04351787739146,"N"
"62306",0.69003821902759,-2.67367999428858,"N"
"80503",-1.29796542316416,-1.25617350447391,"Y"
"38784",-1.5392234554987,-0.575157250515584,"N"
"17519",-1.05854774184436,-0.666587511246085,"Y"
"77592",-1.26090307920126,-1.01690129025427,"N"
"74116",0.329688133891139,1.26416265054424,"N"
"41478",-0.467429715906553,-1.00514169368366,"N"
"86288",-0.00511000453667716,-0.0471612027819837,"N"
"78573",-1.13004244342553,-0.826857277818019,"N"
"10607",0.488546411663207,0.407039628977624,"N"
"33350",-0.743540856578327,0.272310802982836,"N"
"59953",0.54505865579722,1.3340407048266,"N"
"37917",-0.665882381040905,-1.13947903410249,"Y"
"81163",-0.674276544270034,-0.533845664478861,"Y"
"2980",0.204501557345419,1.67162646394306,"N"
"27928",-1.01030390016881,0.0844589282729949,"N"
"80114",-1.25180389523106,-0.556528859247704,"Y"
"82660",-0.590121339486785,0.618076294221044,"Y"
"87899",-0.261592457046076,0.0785823189743588,"N"
"29805",-0.513089934279845,-0.858455937910312,"N"
"62817",-1.33554124393076,0.180903143217114,"N"
"64149",1.00155884083692,1.1419897206283,"N"
"16020",0.225904240945515,1.26394966675449,"N"
"12967",1.63578910496195,0.498845438497466,"N"
"64487",0.94236097470743,0.592063023022101,"N"
"38251",1.12530089389685,-0.571418876814985,"N"
"24831",-0.0758785317295653,0.989292608382102,"Y"
"8964",0.560090084716996,0.350352652600323,"N"
"59943",-1.392261254994,-0.124880244625767,"N"
"62597",-0.209293811869593,1.11973654918682,"N"
"14159",-1.0517041565422,-0.462466003742231,"N"
"81506",0.334096171421458,1.48557640249642,"N"
"59255",1.26481880927662,0.465713584582487,"N"
"72680",0.315039204143885,0.62808826586166,"N"
"3834",0.717142493477956,-0.0622349389960754,"N"
"95803",-1.03450840772142,-1.2343819437282,"N"
"23489",-0.00862785536160793,1.24888925889671,"N"
"90512",1.69191652769835,-0.0861803859216184,"N"
"32076",0.282804487317724,-1.47309866005472,"N"
"6815",-0.0401642156249147,0.692100430771406,"N"
"64270",1.12112061583042,-2.84922720825589,"N"
"27687",-1.01197995266128,-1.09348673534705,"N"
"50672",-1.25468134736907,-0.152520596844731,"Y"
"64996",-0.970860196767201,-0.201605939958179,"N"
"43392",0.850761484799247,0.0269965198298519,"N"
"21795",-1.11970766401131,-0.0052170433493508,"N"
"60550",-0.349248414755018,1.19432168669571,"N"
"67958",-0.0398573446378929,1.2028639254553,"N"
"8604",0.347140621113775,-0.345927720397064,"N"
"57061",-0.840317151904674,0.796959962591798,"N"
"53620",1.24072789525079,0.887963969537979,"N"
"80543",0.655121363543589,0.299891463803182,"N"
"63230",-0.555011492747704,-0.816534379442458,"N"
"53139",2.17595651358152,-0.344398582322238,"N"
"11590",0.0731529403663142,-0.321532543814503,"Y"
"20349",0.312897485207788,-0.65635994738542,"Y"
"26927",-0.755746413262971,0.706446545279513,"N"
"10974",-1.46900143979545,-0.312589260665675,"N"
"68852",-1.9070517353534,-0.762969426361286,"Y"
"93384",0.301785826409796,1.51491540817278,"N"
"39327",0.566889915407045,1.49643248400513,"N"
"13196",-0.000565772514667162,0.842667705120109,"N"
"67951",0.0830405985538564,0.161822127657096,"N"
"40223",-1.65617060852393,-1.20995894932026,"Y"
"91094",-0.83481493028254,-0.0137752188955571,"N"
"20757",0.106262193316335,1.1221138528776,"N"
"65354",0.903216317002078,0.30138901450959,"N"
"88997",2.19461533110504,-0.0421527516337863,"N"
"58299",0.995954906726736,0.458242928949809,"N"
"46143",-0.554097257759694,-1.57514014493095,"N"
"6862",0.377741592741869,0.838749096110918,"N"
"15114",-1.23333690785007,-0.227349144399055,"N"
"77105",-0.346507157108698,0.121898268342825,"N"
"86232",1.36391155578236,0.226967889317847,"N"
"18362",-0.971079844735157,0.173002464257075,"N"
"51994",-1.52106333910474,-0.756741030350828,"Y"
"70949",0.422307627023345,1.7242122737771,"N"
"47515",-1.29990226980645,-0.75505164950189,"N"
"32644",0.143978264322592,-0.487440726500244,"N"
"74433",-0.96806880653571,0.0749085673281565,"N"
"76097",-1.28076445748287,-1.30308786350816,"Y"
"62208",1.02868861088762,0.273970918688835,"N"
"39780",-1.33515091946748,-0.351356922264161,"N"
"47148",-1.12721541007785,0.189485080840839,"N"
"96398",1.90498653521173,-0.896489599829474,"N"
"91629",1.87230730558915,-2.97346129826707,"N"
"50546",-0.561614276434709,-1.26454651405574,"N"
"2580",-0.225108211941034,0.0361553951987294,"N"
"66042",-0.0657804981825413,1.21393038232346,"N"
"91470",-0.294981049362861,0.545786454244358,"N"
"83921",-0.624007185615416,-0.60194305914525,"N"
"58370",-0.665698376189135,-2.25391528969027,"Y"
"34192",-0.0639639092452502,-0.549890432444366,"N"
"54755",0.168624676241365,0.444684127546304,"Y"
"65772",-0.299021363394805,0.86478873781768,"N"
"25403",-0.360382102107595,-1.10030395014142,"Y"
"59344",-0.783918501297439,-0.0171302185159151,"Y"
"2132",0.0436487612602905,-2.17585750328616,"N"
"28998",0.658666745988778,1.42545502877048,"N"
"23780",0.243937435456263,0.298059224284311,"N"
"71720",-1.36136906296042,-0.604444676289049,"Y"
"4454",0.860824161435248,-3.25748210430236,"N"
"79928",-0.820213524690202,-0.364137969376343,"N"
"8425",0.307971040218419,-2.69571496507971,"N"
"86711",-0.163718208085113,0.450179684990179,"Y"
"51017",-0.807122998160679,-0.00581107899386213,"N"
"21938",-1.52654701550993,-0.17778886223351,"Y"
"89613",1.8010809372434,-0.956007665302437,"N"
"86210",-1.16036436189202,-1.15309607958705,"N"
"26720",0.729398182747771,0.85256724434647,"N"
"81431",0.482767745309727,0.721837586201888,"N"
"20005",0.430935927689414,1.35308057420492,"N"
"17706",0.304957107383554,-0.1908333119256,"N"
"69001",1.13057796448536,1.03674131166225,"N"
"11871",-1.08762623957608,0.45594386187456,"N"
"31120",-2.07885362523712,-0.915043524024856,"N"
"17221",-0.347107856931467,0.912875231354335,"N"
"89097",0.630366288753384,1.12096548045272,"N"
"89666",-0.486578248156319,0.862179905120226,"N"
"89039",-0.742297149638383,-1.04820756882854,"N"
"99595",-0.506678980735373,-0.383509919136827,"N"
"27162",-1.32649624829369,0.133230736221198,"N"
"46936",0.593782939590547,0.0314112215383586,"N"
"49898",1.3742318457276,0.439498049519814,"N"
"54534",1.49959431562916,0.599384155806687,"N"
"73058",0.171680630165472,0.970526575304889,"N"
"42682",-0.562179333141291,0.266258300328288,"N"
"83197",-0.173259010216319,-2.39276527476279,"Y"
"74500",0.166900813388813,1.04958987546395,"N"
"93436",-0.819087753230164,0.184434036193383,"N"
"36610",-0.700423401530603,0.692722284241296,"N"
"1082",0.939219245081966,-2.02254520174823,"N"
"71662",0.00993330542182719,-0.784239971217419,"N"
"24622",-0.744182416377792,-0.401541666329895,"N"
"71586",-0.344876020340885,0.675907587275369,"N"
"33026",0.204741197848032,-0.138158831754826,"N"
"91898",-0.0257108855629961,-0.573286759450135,"N"
"77421",0.579831205293603,-0.626159733941599,"N"
"94735",-0.237842896010911,-0.0283647434490922,"N"
"30980",-1.28369493684147,0.158770229480783,"Y"
"95724",0.546147623028526,-0.423109809564653,"N"
"64610",-0.607287823164438,-0.161076163960638,"N"
"77955",0.0197916984662383,1.25018309842183,"N"
"63232",0.216656981444892,-0.111447203992837,"N"
"30378",-1.18396845582702,-0.493625367898705,"Y"
"24603",2.07620771780733,-1.38861543063703,"N"
"54560",-0.804839581667218,-0.0972346755462034,"N"
"76052",-0.871567794828162,0.62021685204456,"N"
"34321",-0.567927573239095,0.595882527973356,"N"
"36596",-0.587517723649864,0.0806315980308398,"N"
"74013",-0.82325759757558,-0.643371133344087,"Y"
"68057",-0.748222730409736,-0.0825393827565737,"N"
"73372",-1.70032400358237,-0.931069746773442,"N"
"35360",-2.03253330184742,-0.619659823855513,"N"
"80585",0.339135335030223,0.930839461857887,"N"
"69987",0.499880040654246,0.992945206381085,"N"
"20601",-1.87865999935098,-0.414001066781113,"N"
"74816",0.0814992932353647,0.855685498099559,"N"
"50908",0.996313357616637,1.11455047116033,"N"
"54372",0.142655159654347,1.03520811783956,"N"
"2520",0.632389197302193,-0.0606791442086105,"N"
"30790",0.125561409526775,0.532317484290329,"Y"
"61193",-1.00702685095904,-0.967700906296271,"N"
"24909",-0.697256176304809,-0.172133348220343,"N"
"3652",0.693875696785654,1.12282553779697,"N"
"71292",-0.0715629340788216,-0.399667119516586,"N"
"14077",-0.768885911265118,0.565076397846265,"N"
"85806",0.312113066738413,-1.52023527548719,"N"
"35260",0.386384382876922,1.07672747080544,"N"
"23189",0.76022024966153,0.4592417785266,"N"
"1479",0.977371431183553,0.794759713369664,"N"
"91466",-1.2222281436875,0.00816325626794256,"N"
"49391",-1.18293657156427,-0.352032964067248,"Y"
"40821",1.22223714579235,0.0655656871076475,"N"
"76275",0.600019160891723,1.5049019892146,"N"
"27422",0.334662389240586,1.52066625670084,"N"
"83049",1.24492034056112,0.643093038068674,"N"
"58115",0.720081959239866,1.12930400803101,"N"
"18604",-0.413925901541731,0.382454069570092,"N"
"14811",-0.515299456110678,1.07512415186293,"N"
"75078",0.574884481564413,1.5389506865478,"N"
"86460",1.09825313000471,0.45697024307191,"N"
"14418",-1.79067340857756,-0.525758372236891,"N"
"73377",1.94406657086293,-2.56386359122289,"N"
"44378",-0.964007338856563,-0.113375939139343,"N"
"5697",0.52901011828884,0.0159578807870654,"N"
"63168",2.94609584969952,-1.46812729934037,"N"
"96479",-1.69734078320835,-0.681489123647305,"N"
"92220",-0.0492541269866438,0.115836493079818,"N"
"39403",-0.114857729800096,-0.184034642348148,"N"
"47743",0.424236648374869,0.135588047377503,"N"
"37776",-0.91794897072922,0.29518061103361,"N"
"24981",0.363998786486697,1.12585512121332,"N"
"48795",0.285581101875068,0.963594319665964,"N"
"21127",0.36351196639587,0.888634794480467,"N"
"89576",-0.65445486485258,-0.146593854960758,"Y"
"246",-0.39908108590398,0.150701482455733,"N"
"22637",-1.49744736413101,-1.16960245824833,"N"
"61315",0.158777878030519,1.42615888839895,"N"
"66040",-0.463390849192318,-0.120750099144387,"Y"
"86881",-0.966711506068988,0.495481452473469,"N"
"23536",0.380965614731052,0.844439092127623,"N"
"68",-1.05455639928505,-0.768633051870173,"N"
"1427",0.122202354158447,1.42410700091217,"N"
"91636",-0.064462610374806,-1.03372004296806,"Y"
"78196",-0.530099069818605,-0.838475463036258,"Y"
"90450",-0.419719057364195,0.0881419525276568,"N"
"33993",-0.410308946659006,0.218384790581382,"Y"
"42052",0.549006529949589,-0.595335058597589,"N"
"76407",0.314805066706946,0.393586595810214,"N"
"56047",-0.673410119642103,0.490399981570335,"Y"
"83870",-0.165914115354344,-1.34231336625939,"N"
"37263",-0.394833004942809,-0.789518489123684,"N"
"71947",0.562632848042563,-0.216744584431488,"N"
"32436",-0.540402261864601,-0.0793947584956657,"N"
"72349",0.662490306688185,-0.925726606812781,"Y"
"90025",1.25582423242989,-0.906964629483428,"N"
"17689",2.0271991639919,-1.66942554303946,"Y"
"19054",0.0684299203530447,0.6280763848229,"N"
"97411",-1.145411169588,-0.36875899069644,"N"
"99364",0.280248395635719,0.0507831712988423,"Y"
"62203",-0.0241472654847562,0.42946231580168,"N"
"49267",-0.704114251075956,-0.985364929990898,"N"
"79474",0.16609784970249,0.417497560732218,"N"
"27805",0.0874553002623949,-0.095156417551604,"Y"
"47723",0.0755870408204494,0.86456908984977,"N"
"91858",-0.334390270760829,0.00578450525959731,"N"
"38846",1.20669252627403,-0.043685945456472,"N"
"87884",1.29849572736348,0.741055957366419,"N"
"62895",-1.75105642025036,-0.606974111258226,"N"
"5767",-0.112406245241558,-0.795610690642369,"N"
"1522",1.92571201589617,-2.7178467177033,"Y"
"1539",-0.325679963936204,-0.204976876365156,"N"
"40494",0.258644609284614,0.601285359332635,"N"
"33985",1.77511663751689,0.35951790594254,"N"
"9072",0.227652152080688,-1.61702606028253,"N"
"6816",-0.810560003939599,-0.115284967956191,"N"
"6630",-1.29719954991173,-0.160515163002105,"Y"
"38555",0.776754446148192,0.448650260710532,"N"
"54091",0.32196363449206,-0.573314577275513,"N"
"66522",0.0158559915577621,0.656879598935808,"N"
"76137",-0.407073043631094,0.470684070388928,"N"
"38913",0.435813687411322,0.840103788147392,"N"
"94832",2.68783795443469,-0.883022077193005,"N"
"28211",-1.1613832040035,0.51781546896079,"N"
"88465",0.360254909720755,0.505617737567099,"N"
"44821",-0.0467287477654785,1.3464169380065,"N"
"52887",2.06104009439587,-1.07334253436067,"N"
"18375",0.806433357497511,1.30443047127943,"N"
"20765",0.157081833003389,1.68339011626153,"N"
"94641",-1.23603701931453,-0.45938484042298,"N"
"5545",-0.441043504348536,-1.27220639140065,"N"
"65865",0.601616101861058,0.115689578662025,"Y"
"60983",0.204227721044328,1.53819003015583,"N"
"76633",2.09711546982067,-0.351726379284984,"N"
"1266",0.270383052207925,1.26404094552152,"N"
"46473",-1.40929415261022,-0.598118337333394,"N"
"31102",-0.15695402051125,0.856431665022463,"N"
"50768",-1.84241655586109,-0.21253736344731,"Y"
"52665",-1.12261815083525,0.0214641581569597,"N"
"30319",0.965130231382722,0.489067604293819,"N"
"50502",-0.735745945854257,-0.74573948174188,"N"
"86212",0.435710527605563,0.549015693094141,"N"
"91032",0.611759051132743,0.964263697290891,"N"
"23891",-0.325768634272979,0.113045102848293,"N"
"30826",-0.316060925189242,0.86994294227093,"N"
"13828",-0.854454052165933,-0.31206940588884,"N"
"36533",-0.693959420765543,0.109818472428809,"N"
"66816",-1.65335545621498,-0.440225874452245,"N"
"84102",-1.17981310095059,-0.274930272627935,"N"
"73583",-0.32694482452335,0.984823718340398,"N"
"54945",0.539127858165357,1.57470730994685,"N"
"81067",-0.87590165149069,-0.528328953387767,"Y"
"96172",-0.781871830671172,-0.705556275595562,"Y"
"49881",-0.563086903951082,0.546471768655905,"Y"
"49273",-1.13979796286935,0.199096294297034,"N"
"28193",0.155915201566655,-0.330011321632433,"N"
"38254",1.69972853632165,-0.132619805903774,"N"
"16486",2.52692257231534,-0.787476160450183,"N"
"55417",0.180180561630615,1.01848209121037,"N"
"3076",2.2626956278722,-1.06403297503096,"N"
"60076",0.773465515899691,1.25420081148896,"N"
"81484",-1.03672836327327,-0.750805015858395,"Y"
"68410",0.977912725812678,-1.22926366859605,"N"
"94753",-0.341575209053655,0.116966320287784,"N"
"65832",-1.82427759311433,-0.524838920388376,"N"
"25237",0.875663187802163,1.32434082103367,"N"
"7939",-0.259561723206503,-0.015559934259391,"N"
"74106",0.0904886532215901,1.50336213121376,"N"
"12892",0.291652149746585,0.550449782858892,"N"
"7895",0.917986076864655,-3.33841473441413,"N"
"33767",2.25374191100216,-0.97188175677263,"N"
"65394",-0.355455657118226,0.93905106755287,"Y"
"14251",-0.501404518577123,0.862149478864547,"N"
"25056",-0.526966326596451,-0.877264278281963,"N"
"76308",-0.794053625278359,0.221798034282797,"N"
"92781",-1.20265769960622,-0.81069746900796,"N"
"50086",0.120985303931379,0.83105618408003,"N"
"38371",-0.515157758553314,-0.300747657936487,"N"
"87076",-1.00244292007288,-0.178937234658395,"N"
"70004",-1.58131569046189,-0.37558403078171,"N"
"24947",-1.13136670920632,-0.870103102066669,"N"
"12276",1.30604578072443,0.807789387387874,"N"
"45098",1.05346600043757,1.14950934773358,"N"
"53903",1.64349534534924,-0.2011828670138,"N"
"96816",1.31793113806561,0.81967474472906,"N"
"44494",-1.21231382878708,-1.42205126090397,"N"
"42931",0.808247338004547,-0.821891133964259,"N"
"72865",-1.46711095619553,-0.234253582212601,"Y"
"651",-2.04055829426046,-0.677004296818982,"Y"
"57925",-0.439023490435145,-0.0470632598367884,"N"
"79973",-1.13561479016749,0.0701168695127481,"N"
"4598",-0.129390457590315,1.28348302040182,"N"
"97471",-0.854947536434979,-0.0708974354608163,"N"
"16732",-1.11739382126217,-0.0818143694808885,"N"
"53233",2.63167633589981,-2.24121798225904,"N"
"96075",-1.19013860775634,-1.21246201378162,"Y"
"44448",-1.10131601861066,-0.314799943609008,"N"
"83428",0.820815115121893,1.3286761250139,"N"
"66100",0.426083377362673,1.15588204973153,"N"
"62012",3.02111883582663,-1.15390483254369,"N"
"25201",-1.13132179348166,-0.246166757379165,"Y"
"74397",-0.70810443252273,0.682575279221646,"N"
"50578",-0.0385753861515077,0.984674195492305,"N"
"32530",0.340547110035244,-0.909831361695369,"N"
"17185",0.589343028486842,0.998565077277974,"N"
"30100",0.653401556439002,0.063904124084088,"N"
"32850",-0.0193793297468262,0.10378973185178,"N"
"35828",-0.128610969776287,-1.34693177914918,"Y"
"43690",-0.557152050571255,-0.535087924101081,"N"
"10673",-0.398841731606531,1.1102047334589,"N"
"52836",1.08047406546556,0.222185464110898,"N"
"40495",-0.389186763538219,0.155663856766453,"N"
"14019",-0.955200536404398,0.445343071450032,"N"
"90606",-1.633341946655,-0.0799079490943408,"N"
"51431",-0.583252544789454,0.112022491193983,"N"
"94629",1.02958951751919,0.472149747522096,"N"
"79947",0.402524485357496,-0.329999440593674,"N"
"15426",-0.501375253433992,-0.688918919303106,"N"
"42566",1.99126375260158,0.205768916899091,"N"
"61543",0.00397063421657806,0.644994241594623,"Y"
"26262",-0.696900333845162,0.121673403514316,"N"
"24855",-1.19525195223289,0.269406980337056,"Y"
"95460",-0.376278794542756,0.425033124624114,"Y"
"67047",-0.592491978999311,-0.175872008125763,"N"
"54234",0.87499264906473,-0.567731796812464,"N"
"40543",1.51526469591814,-0.0729522175827175,"N"
"18018",1.5427607421495,0.802838894115913,"N"
"29865",-0.206886081923171,1.45011882479355,"N"
"80587",0.588657714075261,1.2666709318662,"N"
"55705",-0.147259353578788,-0.199174447934197,"Y"
"12694",-1.27639090195619,-0.255607294340049,"Y"
"19766",0.297447913999304,1.20726269037719,"N"
"84385",-1.31275344203852,-0.153875288881206,"N"
"74932",-1.33277883263724,-0.760802498029951,"N"
"23663",-0.530033000446742,-0.0838213412429318,"Y"
"31524",0.43605970588699,1.32121474198968,"N"
"40725",-1.17581654153076,0.348025767699696,"N"
"27098",0.340665920422532,1.55626147621304,"N"
"39540",0.297064253714236,1.26113045869758,"N"
"51555",-0.562549665069922,-0.636658525673072,"Y"
"19106",-1.05462391597462,-0.319893295550902,"N"
"18447",4.06284217849363,-3.47330408938785,"N"
"72648",-0.68761714502319,-0.532390421066891,"N"
"44219",1.21311709438011,-3.2948130677058,"N"
"4267",1.63092728202673,0.417538420709096,"N"
